carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
14185,skoda, Scala,2020,Automatic,2645,Diesel,145,53.9581,1.6,22499
14187,skoda, Rapid,2017,Manual,11550,Petrol,30,57.5989,1.2,9750
14188,audi, RS5,2019,Automatic,6500,Petrol,145,30.0498,2.9,56000
14190,merc, GLS Class,2017,Semi-Auto,32875,Diesel,305,36.8215,3,41990
14193,toyota, Prius,2016,Automatic,31055,Hybrid,0,94.1285,1.8,16890
14195,vauxhall, Zafira Tourer,2017,Automatic,15000,Petrol,200,41.1012,1.4,12200
14196,merc, CLS Class,2018,Semi-Auto,18559,Diesel,145,48.6041,2.9,33000
14197,skoda, Yeti,2017,Semi-Auto,17257,Petrol,150,51.4493,1.2,13995
14198,ford, Edge,2017,Manual,31325,Diesel,160,48.9097,2,18500
14200,ford, KA,2013,Manual,69000,Petrol,30,57.6144,1.2,2975
14202,skoda, Yeti,2014,Manual,32078,Petrol,160,46.3243,1.2,8199
14203,merc, GL Class,2017,Automatic,47424,Diesel,125,56.4821,2.1,17999
14205,ford, Mustang,2017,Automatic,24000,Petrol,150,23.4958,5,29980
14206,ford, Galaxy,2018,Semi-Auto,25700,Diesel,145,52.4008,2,19199
14207,merc, S Class,2015,Automatic,17700,Diesel,200,48.395,3,29995
14208,bmw, X4,2020,Semi-Auto,11,Diesel,145,37.2921,3,44995
14209,skoda, Scala,2019,Semi-Auto,1901,Petrol,145,45.5204,1.5,17485
14212,toyota, Avensis,2016,Manual,60017,Diesel,20,67.5538,1.6,9192
14213,ford, Puma,2020,Manual,3073,Petrol,145,50.5459,1,20891
14214,hyundi, I40,2019,Manual,10,Diesel,145,52.243,1.6,19995
14216,ford, Edge,2016,Manual,29808,Diesel,160,48.8291,2,17800
14217,vw, Caddy Maxi Life,2020,Semi-Auto,2000,Diesel,145,46.4462,2,19995
14222,audi, A7,2019,Semi-Auto,5724,Diesel,145,48.4348,2,30950
14223,merc, S Class,2018,Automatic,25000,Diesel,150,52.1468,2.9,39990
14225,merc, SLK,2016,Semi-Auto,28852,Diesel,30,70.9214,2,16980
14227,vw, Tiguan Allspace,2019,Automatic,4000,Diesel,145,38.343,2,29491
14228,bmw, X6,2016,Semi-Auto,44914,Diesel,240,42.9786,3,32950
14229,ford, KA,2015,Manual,55000,Petrol,30,57.4228,1.2,3990
14231,vauxhall, Vivaro,2015,Manual,40868,Diesel,235,42.65,1.6,13995
14232,ford, KA,2017,Manual,19599,Petrol,150,57.8297,1.2,8000
14233,ford, Galaxy,2016,Automatic,24664,Diesel,150,52.1624,2,19500
14235,toyota, Prius,2017,Automatic,15000,Hybrid,0,94.3254,1.8,18995
14236,merc, CLS Class,2016,Semi-Auto,44029,Diesel,125,57.4487,2.1,19980
14237,audi, RS3,2015,Semi-Auto,49000,Petrol,300,35.1547,2.5,26795
14238,merc, V Class,2018,Manual,38000,Diesel,145,46.0586,2.1,18990
14239,audi, A7,2019,Automatic,1932,Diesel,145,35.4872,3,53750
14241,skoda, Yeti,2016,Automatic,18452,Petrol,125,51.4219,1.2,10494
14242,hyundi, IX20,2017,Manual,13217,Petrol,145,50.4561,1.4,9798
14244,audi, RS3,2019,Semi-Auto,3584,Petrol,145,29.5107,2.5,47990
14247,ford, Tourneo Connect,2017,Manual,5094,Diesel,145,63.9652,1.5,12998
14249,merc, GL Class,2016,Manual,34132,Petrol,145,48.2652,1.6,16299
14250,audi, A8,2017,Automatic,1420,Diesel,145,50.3805,3,38985
14252,merc, V Class,2017,Automatic,33000,Diesel,145,44.9469,2.1,29950
14253,toyota, Avensis,2018,Manual,32236,Diesel,145,67.3836,1.6,12995
14254,vw, Arteon,2019,Semi-Auto,4736,Petrol,145,32.5801,2,27990
14255,vw, Arteon,2019,Semi-Auto,5101,Diesel,145,50.5841,2,26090
14256,merc, CLS Class,2019,Automatic,107,Diesel,145,47.6436,2.9,46952
14258,bmw, 7 Series,2007,Automatic,83000,Diesel,325,34.6066,2.5,5200
14260,vw, Arteon,2019,Semi-Auto,2500,Diesel,145,50.8276,2,31490
14261,toyota, Hilux,2018,Automatic,22919,Diesel,260,35.987,2.4,22445
14263,ford, Grand Tourneo Connect,2015,Manual,115613,Diesel,125,58.9815,1.6,6499
14265,merc, SLK,2001,Automatic,48172,Petrol,325,29.7058,2.3,3990
14266,vauxhall, GTC,2018,Manual,4646,Petrol,145,36.0982,2,19998
14268,hyundi, IX20,2019,Automatic,357,Petrol,145,34.6432,1.6,14062
14269,ford, Galaxy,2018,Manual,31504,Diesel,145,56.4314,2,19499
14270,hyundi, IX35,2015,Automatic,51500,Diesel,260,41.4075,2,10000
14271,ford, Edge,2016,Manual,52368,Diesel,165,48.7246,2,15000
14272,audi, S3,2014,Semi-Auto,63000,Petrol,200,40.5199,2,17500
14274,bmw, M3,2004,Automatic,55000,Petrol,315,23.6476,3.2,14950
14275,vauxhall, Vivaro,2015,Manual,64000,Diesel,235,42.8147,1.6,14499
14276,vw, Amarok,2018,Automatic,5673,Diesel,260,33.8366,3,32000
14277,merc, M Class,2015,Semi-Auto,43910,Petrol,570,24.0613,5.5,32250
14279,audi, RS3,2015,Semi-Auto,49610,Petrol,300,35.0395,2.5,24699
14281,merc, V Class,2017,Automatic,2552,Diesel,145,45.5505,2.2,32499
14282,vw, California,2019,Semi-Auto,3544,Diesel,260,28.913,2,69994
14283,vauxhall, Combo Life,2019,Manual,1248,Diesel,145,53.3929,1.5,16438
14284,ford, Mustang,2017,Automatic,12000,Petrol,145,20.4662,5,32990
14285,vw, Scirocco,2017,Semi-Auto,19458,Diesel,150,57.6654,2,16495
14289,merc, GLS Class,2019,Automatic,20429,Diesel,145,36.997,3,45550
14290,bmw, X4,2016,Semi-Auto,50944,Diesel,205,47.9697,3,21950
14292,vw, Arteon,2020,Semi-Auto,3000,Diesel,145,44.1597,2,31500
14293,merc, GLS Class,2019,Semi-Auto,18717,Diesel,145,33.724,3,54990
14294,vw, CC,2016,Manual,33017,Diesel,30,59.9796,2,10965
14295,ford, Grand C-MAX,2016,Manual,30665,Petrol,30,54.427,1,11160
14296,ford, Edge,2017,Semi-Auto,34399,Diesel,160,49.0831,2,20450
14297,toyota, Prius,2017,Automatic,28031,Hybrid,0,93.7798,1.8,19313
14299,hyundi, Santa Fe,2019,Automatic,4566,Diesel,145,42.3667,2.2,26290
14300,merc, GL Class,2015,Automatic,45000,Diesel,125,55.3489,2.1,16990
14302,merc, SLK,2016,Semi-Auto,8417,Diesel,30,70.8,2,18980
14303,ford, Edge,2016,Semi-Auto,20331,Diesel,200,48.0674,2,20490
14308,vw, CC,2014,Semi-Auto,40348,Diesel,145,53.9059,2,9960
14310,bmw, X6,2018,Semi-Auto,6100,Diesel,145,47.175,3,36995
14311,bmw, X4,2019,Automatic,2188,Petrol,145,26.9043,3,42460
14312,vw, Tiguan Allspace,2019,Semi-Auto,9900,Diesel,150,39.0061,2,34495
14315,vw, Arteon,2017,Semi-Auto,30874,Petrol,145,46.7849,2,18700
14316,vauxhall, Combo Life,2019,Manual,4144,Petrol,145,42.5521,1.2,15298
14317,ford, KA,2016,Manual,43151,Petrol,30,57.7741,1.2,4500
14319,bmw, X4,2019,Semi-Auto,15118,Petrol,150,26.6748,3,38000
14320,vw, Scirocco,2016,Manual,35692,Diesel,20,55.6783,2,12990
14322,bmw, M4,2017,Semi-Auto,9215,Petrol,300,34.0338,3,35352
14323,merc, S Class,2019,Automatic,3715,Diesel,145,52.5102,2.9,54994
14324,bmw, X4,2018,Semi-Auto,10920,Diesel,150,42.925,2,32000
14325,audi, RS6,2016,Automatic,27000,Petrol,325,29.4503,4,52950
14328,bmw, i8,2019,Automatic,10,Hybrid,135,69.1063,1.5,74226
14329,merc, CLA Class,2020,Automatic,2700,Petrol,145,44.7976,1.3,32900
14330,ford, Grand C-MAX,2017,Manual,27070,Diesel,150,64.1901,1.5,11498
14334,vw, Jetta,2015,Manual,26403,Diesel,20,67.0263,2,9990
14335,vw, Beetle,2015,Semi-Auto,37843,Diesel,125,59.1075,2,10495
14336,ford, KA,2015,Manual,30938,Petrol,30,57.6583,1.2,4800
14337,ford, Galaxy,2017,Semi-Auto,32582,Diesel,145,52.4656,2,17720
14338,merc, M Class,2013,Semi-Auto,41366,Diesel,300,39.5471,3,16770
14339,hyundi, IX20,2015,Manual,24305,Diesel,30,64.4541,1.6,7190
14340,bmw, Z4,2020,Semi-Auto,5,Petrol,145,37.66,2,35850
14341,vauxhall, Zafira Tourer,2017,Manual,28565,Petrol,145,41.5575,1.4,11199
14342,toyota, Verso,2015,Manual,16232,Diesel,30,63.1499,1.6,11495
14344,vw, Arteon,2018,Semi-Auto,11555,Petrol,145,47.0442,2,21498
14345,vw, Caddy Maxi Life,2020,Semi-Auto,2000,Diesel,145,46.3383,2,23990
14346,merc, S Class,2019,Automatic,15251,Diesel,150,52.3945,2.9,40900
14347,ford, Galaxy,2018,Semi-Auto,34715,Diesel,145,52.1455,2,18000
14348,merc, CLS Class,2016,Automatic,19366,Diesel,165,51.565,3,22315
14349,toyota, Prius,2017,Automatic,43960,Hybrid,0,94.2557,1.8,17000
14350,ford, KA,2016,Manual,55000,Petrol,30,57.7537,1.2,5000
14352,vw, Caravelle,2019,Semi-Auto,6924,Diesel,145,33.4997,2,41495
14353,vw, Caddy Maxi Life,2018,Manual,1959,Diesel,150,57.8043,2,16991
14355,hyundi, IX20,2016,Manual,18146,Petrol,125,50.4987,1.4,7695
14356,skoda, Scala,2020,Manual,3543,Petrol,145,49.3847,1,18250
14357,ford, Grand C-MAX,2017,Manual,47178,Diesel,30,64.0885,1.5,11899
14358,vw, Arteon,2019,Automatic,4800,Petrol,145,32.9473,2,32850
14359,vw, Arteon,2018,Semi-Auto,4294,Diesel,145,50.3817,2,24995
14362,merc, S Class,2019,Automatic,4320,Diesel,145,52.3511,3,52950
14363,toyota, Avensis,2018,Manual,25883,Diesel,145,67.5451,1.6,12000
14364,toyota, Verso,2016,Manual,7674,Diesel,30,62.8217,1.6,12230
14365,merc, V Class,2018,Manual,20841,Diesel,145,46.336,2.1,20498
14366,hyundi, Santa Fe,2017,Manual,22919,Diesel,200,47.2427,2.2,20495
14368,vw, CC,2016,Automatic,35034,Diesel,125,59.1,2,12700
14369,merc, GL Class,2016,Automatic,16000,Diesel,300,36.2138,3,36500
14372,bmw, 7 Series,2016,Semi-Auto,34820,Diesel,145,54.0995,3,25750
14373,merc, S Class,2015,Semi-Auto,35236,Diesel,200,47.8289,3,27498
14374,vauxhall, GTC,2016,Manual,17363,Petrol,160,46.741,1.4,8460
14376,vw, Tiguan Allspace,2019,Automatic,8963,Diesel,145,39.3376,2,32990
14378,audi, A8,2015,Automatic,46558,Diesel,200,47.8682,3,18950
14379,ford, Grand C-MAX,2017,Manual,17509,Petrol,145,54.4504,1,12931
14380,vw, Caravelle,2020,Automatic,5000,Diesel,145,33.7353,2,50388
14381,merc, X-CLASS,2017,Automatic,24800,Diesel,260,35.8983,2.3,31994
14384,vauxhall, GTC,2017,Manual,17378,Petrol,160,47.0574,1.4,8250
14385,ford, Puma,2020,Manual,4998,Petrol,145,50.4462,1,20491
14386,hyundi, IX35,2014,Automatic,44205,Diesel,260,41.5962,2,9397
14388,vw, Beetle,2012,Manual,15000,Petrol,235,37.2716,2,8699
14389,hyundi, IX20,2016,Manual,39289,Petrol,125,50.4137,1.4,8000
14390,vw, Arteon,2019,Automatic,4251,Diesel,145,50.4054,2,28990
14392,skoda, Kamiq,2019,Automatic,200,Other,145,45.7469,1,18480
14393,merc, SLK,2003,Automatic,58500,Petrol,325,30.3563,2.3,3650
14396,bmw, X4,2017,Semi-Auto,35000,Diesel,150,54.1441,2,22995
14397,merc, GL Class,2016,Manual,42320,Diesel,20,64.0484,2.1,15000
14398,toyota, Verso,2015,Manual,34000,Petrol,200,42.5568,1.6,9495
14400,vw, Beetle,2016,Manual,21930,Petrol,125,51.5827,1.2,10941
14403,audi, A7,2016,Automatic,48669,Diesel,125,61.0334,3,19990
14405,merc, CLA Class,2020,Automatic,1000,Petrol,145,44.8333,1.3,29998
14407,vw, Amarok,2015,Manual,49961,Diesel,265,36.1094,2,13998
14408,audi, A7,2015,Semi-Auto,34995,Diesel,165,51.9432,3,21488
14412,vauxhall, Combo Life,2019,Manual,2026,Petrol,145,42.0439,1.2,16937
14413,ford, Galaxy,2018,Manual,31766,Diesel,145,56.8276,2,16990
14414,hyundi, I40,2017,Manual,39317,Diesel,145,66.9471,1.7,10000
14415,skoda, Yeti,2015,Manual,50866,Diesel,145,55.3691,2,11499
14416,bmw, 6 Series,2017,Automatic,18000,Diesel,145,51.7344,3,28900
14417,toyota, Prius,2016,Automatic,37908,Hybrid,0,93.8264,1.8,18490
14419,toyota, Hilux,2018,Manual,12086,Diesel,260,40.3827,2.4,23995
14422,audi, A8,2018,Semi-Auto,12640,Diesel,150,50.498,3,34500
14425,audi, RS4,2018,Semi-Auto,23249,Petrol,145,32.1014,2.9,52422
14426,vw, Eos,2006,Manual,92640,Diesel,200,48.067,2,2995
14428,hyundi, IX35,2014,Manual,94870,Diesel,145,53.2663,1.7,6890
14429,bmw, Z4,2019,Semi-Auto,10018,Petrol,150,37.138,2,33991
14432,audi, RS5,2019,Automatic,1000,Petrol,145,29.6831,2.9,63950
14433,bmw, M5,2016,Semi-Auto,25780,Petrol,565,28.8261,4.4,36494
14434,hyundi, IX20,2013,Manual,35954,Petrol,150,45.6942,1.4,5498
14435,merc, S Class,2017,Automatic,12653,Diesel,145,52.437,3,37500
14436,skoda, Rapid,2017,Manual,39000,Petrol,30,57.5502,1.2,8690
14437,vauxhall, Agila,2013,Manual,21461,Petrol,30,55.6403,1.2,4391
14438,hyundi, Santa Fe,2017,Manual,19222,Diesel,145,47.2576,2.2,19995
14439,vw, Scirocco,2016,Manual,35026,Diesel,20,67.4248,2,14800
14441,toyota, Camry,2019,Automatic,4416,Hybrid,135,52.0003,2.5,26491
14443,skoda, Yeti,2016,Manual,52968,Petrol,125,51.424,1.2,10460
14445,ford, Tourneo Connect,2019,Manual,4605,Diesel,145,61.4038,1.5,19998
14446,hyundi, I800,2019,Automatic,14674,Diesel,145,31.6698,2.5,19000
14454,audi, Q8,2019,Semi-Auto,9804,Diesel,145,33.5437,3,51490
14455,vw, Tiguan Allspace,2020,Semi-Auto,2500,Diesel,145,38.4652,2,37950
14457,vauxhall, Antara,2015,Manual,52889,Diesel,240,43.9768,2.2,6500
14458,bmw, X4,2019,Semi-Auto,6250,Diesel,145,42.4723,2,35490
14459,vauxhall, GTC,2017,Automatic,24628,Petrol,200,42.737,1.4,8795
14460,merc, GLS Class,2019,Automatic,6224,Diesel,145,30.5194,3,69990
14461,vw, Arteon,2019,Automatic,1413,Other,150,50.6153,2,24989
14464,vw, Beetle,2013,Manual,51780,Petrol,150,47.6585,1.2,7750
14465,bmw, 6 Series,2016,Automatic,41963,Diesel,160,51.5536,3,19999
14467,vauxhall, Zafira Tourer,2016,Manual,20770,Petrol,200,43.0153,1.4,10043
14469,vw, Beetle,2015,Manual,48000,Petrol,140,48.4978,1.4,8990
14470,toyota, Avensis,2014,Manual,51353,Diesel,30,62.7832,2,7485
14471,vw, Scirocco,2017,Semi-Auto,15711,Petrol,145,43.9308,2,16521
14475,vw, Jetta,2015,Manual,59854,Diesel,20,67.4665,2,8498
14478,vw, Amarok,2019,Automatic,9895,Diesel,260,36.0473,3,30999
14479,merc, CLS Class,2016,Automatic,13588,Diesel,165,51.2356,3,22802
14482,vw, Scirocco,2017,Manual,12367,Diesel,145,53.3184,2,16998
14484,merc, CLA Class,2014,Automatic,45000,Diesel,30,62.7403,2.1,15990
14485,ford, Puma,2019,Manual,127,Petrol,145,50.649,1,21700
14486,vw, CC,2016,Semi-Auto,13841,Petrol,200,38.9556,1.8,14302
14487,bmw, 6 Series,2016,Semi-Auto,24600,Diesel,160,50.9882,3,23595
14489,hyundi, IX20,2017,Automatic,7941,Petrol,165,43.5908,1.6,10500
14490,merc, V Class,2019,Semi-Auto,3257,Diesel,145,44.3891,2.2,39980
14491,bmw, X4,2019,Automatic,2380,Petrol,145,26.8142,3,43500
14492,merc, CLS Class,2017,Semi-Auto,26747,Diesel,145,51.0634,3,23980
14495,bmw, X6,2019,Automatic,1000,Petrol,145,26.606,3,66290
14496,hyundi, I800,2019,Manual,4234,Diesel,145,31.7505,2.5,21290
14497,toyota, Prius,2018,Automatic,18000,Hybrid,140,85.4126,1.8,22000
14498,merc, GL Class,2016,Automatic,13144,Diesel,125,55.8042,2.1,16499
14499,ford, Grand Tourneo Connect,2018,Manual,25546,Diesel,145,61.349,1.5,12298
14509,hyundi, IX20,2015,Manual,42858,Petrol,125,50.2328,1.4,7295
14510,vw, Arteon,2018,Semi-Auto,27715,Petrol,145,38.4883,2,22495
14511,hyundi, Santa Fe,2014,Manual,55000,Diesel,200,46.1195,2.2,14500
14517,vauxhall, GTC,2017,Manual,25983,Petrol,145,36.6423,2,15289
14520,vw, Arteon,2019,Semi-Auto,3000,Diesel,150,50.7176,2,29998
14521,vw, Scirocco,2015,Manual,50183,Diesel,20,55.5671,2,11998
14526,toyota, Prius,2020,Automatic,2250,Hybrid,135,64.1865,1.8,26000
14528,toyota, Verso,2015,Manual,73305,Diesel,30,62.8917,1.6,8461
14529,hyundi, Getz,2003,Automatic,59000,Petrol,260,37.3573,1.3,2395
14531,ford, Edge,2018,Semi-Auto,35482,Diesel,145,48.7234,2,21495
14532,audi, RS4,2019,Semi-Auto,9000,Petrol,150,29.0605,2.9,55495
14533,merc, CLS Class,2016,Automatic,46068,Diesel,145,56.5724,2.1,21245
14534,vw, Beetle,2006,Manual,117000,Diesel,150,50.4762,1.9,3195
14535,merc, X-CLASS,2017,Automatic,15270,Diesel,265,35.861,2.3,23950
14537,toyota, Avensis,2011,Automatic,127000,Diesel,235,42.631,2.2,2995
14539,hyundi, I40,2015,Manual,33036,Diesel,20,67.502,1.7,9498
14540,vw, Arteon,2019,Semi-Auto,16651,Diesel,145,50.5608,2,21998
14541,ford, Edge,2017,Semi-Auto,43745,Diesel,200,47.6468,2,19303
14542,toyota, GT86,2017,Manual,6445,Petrol,145,36.1067,2,20995
14543,vw, Tiguan Allspace,2019,Semi-Auto,8001,Diesel,145,38.5656,2,25240
14544,audi, S4,2019,Automatic,1481,Diesel,145,39.3184,3,42888
14545,ford, KA,2014,Manual,45201,Petrol,30,58.0644,1.2,4290
14546,audi, A8,2020,Semi-Auto,2000,Diesel,145,39.5411,3,48500
14547,ford, Tourneo Custom,2017,Manual,23838,Diesel,150,44.9815,2,19490
14550,vw, Shuttle,2020,Manual,1578,Diesel,145,37.4416,2,28999
14551,hyundi, I800,2019,Manual,3844,Diesel,145,31.8611,2.5,17750
14554,vw, Scirocco,2016,Manual,22000,Petrol,150,46.8301,2,11750
14556,vw, Caddy Life,2020,Manual,1724,Diesel,145,47.5257,2,16995
14557,hyundi, I40,2016,Manual,15887,Diesel,30,66.0435,1.7,9700
14558,bmw, X4,2015,Automatic,44147,Diesel,200,47.8906,3,20000
14559,bmw, X6,2019,Automatic,15,Diesel,145,35.1353,3,58900
14560,vauxhall, Combo Life,2019,Manual,8865,Diesel,150,53.2563,1.5,13798
14561,vw, Arteon,2019,Manual,11334,Diesel,145,65.6983,2,23650
14563,toyota, Verso,2017,Automatic,24972,Petrol,200,42.8055,1.8,13495
14565,toyota, Verso,2011,Manual,54000,Diesel,145,53.3418,2,5995
14566,audi, RS5,2019,Automatic,2000,Petrol,145,30.0653,2.9,53990
14569,bmw, Z4,2016,Semi-Auto,16761,Petrol,200,41.2993,2,17732
14570,hyundi, IX20,2015,Manual,57819,Petrol,125,50.3786,1.4,6498
14571,bmw, 6 Series,2014,Automatic,67476,Diesel,160,49.5949,3,16500
14577,merc, GLB Class,2020,Semi-Auto,29,Diesel,145,46.5303,2,39480
14578,audi, S4,2018,Automatic,29000,Petrol,150,35.62,3,29995
14580,vw, Beetle,2016,Semi-Auto,13771,Petrol,125,53.233,1.2,12995
14583,ford, Grand C-MAX,2017,Manual,22648,Petrol,30,54.3597,1,11400
14584,vw, Scirocco,2016,Manual,32001,Diesel,20,55.2675,2,14698
14585,merc, GL Class,2017,Manual,42830,Diesel,145,67.0172,2.1,15899
14586,bmw, 8 Series,2019,Semi-Auto,8966,Petrol,145,33.2604,3,54991
14589,skoda, Kamiq,2019,Manual,199,Petrol,145,47.6342,1,18485
14590,vw, Beetle,2015,Manual,55239,Petrol,145,48.039,1.2,7795
14593,bmw, X4,2016,Automatic,57000,Diesel,205,46.8997,3,22490
14594,merc, SLK,2013,Automatic,43739,Diesel,145,56.6344,2.1,10499
14595,bmw, 7 Series,2019,Automatic,4202,Diesel,145,41.8885,3,50850
14597,ford, Grand C-MAX,2016,Manual,8000,Diesel,30,64.3567,1.5,10857
14598,merc, SLK,2001,Automatic,64476,Petrol,325,27.4628,3.2,4990
14599,ford, KA,2015,Manual,42429,Petrol,30,57.729,1.2,4670
14600,vw, Scirocco,2017,Manual,24481,Diesel,150,55.1837,2,16299
14603,vauxhall, Combo Life,2019,Manual,8707,Diesel,145,53.2513,1.5,15393
14604,merc, CLS Class,2018,Semi-Auto,24315,Diesel,145,57.7648,2.1,23995
14606,vw, Jetta,2015,Manual,42048,Diesel,20,67.2947,2,8000
14607,vw, Beetle,2015,Manual,5118,Petrol,125,51.266,1.2,11695
14609,skoda, Yeti,2014,Manual,40224,Diesel,145,55.2822,2,8990
14610,audi, R8,2015,Automatic,23924,Petrol,570,22.6767,4.2,54945
14611,vw, Caravelle,2020,Semi-Auto,17,Diesel,145,33.8962,2,49980
14612,ford, KA,2015,Manual,41830,Petrol,30,57.3484,1.2,5000
14613,vw, Amarok,2019,Automatic,3412,Diesel,260,27.2976,3,39999
14614,vauxhall, GTC,2015,Manual,54071,Diesel,30,66.096,1.6,7990
14615,hyundi, IX20,2016,Automatic,22978,Petrol,160,43.6861,1.6,8998
14616,audi, R8,2019,Automatic,8175,Petrol,145,21.1977,5.2,112990
14617,merc, GLB Class,2020,Semi-Auto,19,Diesel,145,46.085,2,36980
14618,vw, CC,2013,Manual,46000,Petrol,200,39.6727,1.8,8791
14620,vw, Scirocco,2017,Manual,18688,Petrol,150,52.2243,1.4,13990
14621,bmw, 6 Series,2018,Semi-Auto,21525,Diesel,145,49.3944,3,28495
14624,vw, Scirocco,2016,Manual,15477,Diesel,145,47.041,2,12999
14625,hyundi, IX20,2016,Manual,20063,Petrol,125,50.3351,1.4,8790
14626,merc, S Class,2011,Automatic,66000,Diesel,265,41.1689,3,10950
14627,vw, Scirocco,2017,Semi-Auto,18673,Petrol,145,34.8504,2,20550
14628,bmw, X6,2018,Automatic,35706,Diesel,145,47.4126,3,33450
14632,merc, CLS Class,2015,Automatic,51974,Diesel,125,57.6902,2.1,17499
14634,hyundi, I800,2018,Automatic,35607,Diesel,145,27.9985,2.5,15990
14635,merc, M Class,2015,Semi-Auto,30657,Diesel,200,39.017,2.1,23995
14636,skoda, Scala,2019,Manual,20,Petrol,145,49.4891,1,14750
14637,ford, Edge,2017,Automatic,31000,Diesel,145,48.892,2,19499
14639,skoda, Kamiq,2019,Manual,1234,Petrol,145,46.9607,1.5,19950
14641,skoda, Scala,2019,Automatic,499,Diesel,145,54.3305,1.6,16995
14646,ford, Grand C-MAX,2016,Automatic,17334,Diesel,30,58.8555,1.5,10030
14647,merc, GL Class,2017,Automatic,28000,Diesel,200,47.6671,2.1,27990
14648,audi, RS6,2016,Semi-Auto,22500,Petrol,325,29.2301,4,49950
14649,audi, S4,2020,Automatic,1500,Diesel,145,38.9072,3,45888
14651,vw, Shuttle,2018,Semi-Auto,19652,Diesel,150,47.047,2,26995
14652,skoda, Rapid,2017,Manual,23002,Petrol,145,58.0291,1.2,8990
14653,skoda, Rapid,2019,Manual,12850,Petrol,145,58.95,1,9545
14654,skoda, Rapid,2017,Manual,32657,Diesel,0,74.7138,1.6,8485
14655,vw, Caddy Maxi Life,2019,Semi-Auto,9277,Diesel,145,54.3256,2,18795
14656,ford, Galaxy,2016,Manual,22000,Diesel,125,56.4775,2,15750
14657,merc, CLS Class,2016,Semi-Auto,25536,Diesel,160,51.6444,3,22998
14659,bmw, 6 Series,2016,Automatic,32449,Diesel,160,51.6433,3,18450
14660,ford, Mustang,2017,Semi-Auto,23179,Petrol,570,23.3383,5,28000
14662,ford, Grand C-MAX,2016,Automatic,8656,Diesel,30,58.6682,1.5,11999
14663,ford, Galaxy,2007,Manual,133694,Diesel,235,43.1941,2,2495
14665,toyota, Verso,2017,Manual,27518,Diesel,30,62.7654,1.6,12500
14666,audi, A7,2017,Semi-Auto,30150,Diesel,145,62.5448,3,23198
14668,merc, X-CLASS,2019,Automatic,11479,Diesel,260,35.8275,2.3,22995
14669,toyota, Verso,2017,Semi-Auto,13655,Petrol,205,42.4593,1.8,13998
14672,ford, Edge,2017,Semi-Auto,36763,Diesel,200,47.6952,2,20800
14673,toyota, Avensis,2017,Manual,31141,Diesel,145,58.9611,2,11495
14675,bmw, 7 Series,2020,Semi-Auto,10300,Diesel,145,41.3528,3,55489
14676,ford, Grand C-MAX,2017,Manual,6994,Petrol,30,53.8293,1,14500
14677,vw, CC,2015,Automatic,47637,Diesel,125,58.9081,2,10500
14678,skoda, Rapid,2017,Manual,15858,Petrol,150,61.2784,1,10495
14679,vw, Caddy Maxi Life,2019,Semi-Auto,11744,Diesel,150,54.2807,2,19795
14680,merc, V Class,2018,Automatic,8900,Diesel,145,45.2498,2.1,35000
14683,ford, Grand Tourneo Connect,2017,Manual,39494,Diesel,30,64.5258,1.5,13200
14684,vw, Scirocco,2017,Manual,29234,Diesel,145,53.1733,2,15990
14686,hyundi, IX35,2014,Manual,53544,Diesel,165,51.5599,2,9475
14687,merc, CLS Class,2016,Semi-Auto,39652,Diesel,160,49.5269,3,22450
14689,vauxhall, Agila,2009,Automatic,21098,Petrol,160,48.0949,1.2,5113
14690,vw, Arteon,2018,Automatic,33024,Diesel,145,63.0407,2,19899
14692,ford, KA,2014,Manual,50452,Petrol,30,57.4753,1.2,3495
14695,vw, Caravelle,2013,Automatic,85515,Diesel,300,36.9723,2,19990
14696,bmw, X7,2019,Automatic,7278,Diesel,145,31.6948,3,74480
14698,skoda, Kamiq,2019,Manual,2678,Petrol,145,49.5885,1,16895
14699,toyota, Prius,2016,Automatic,21720,Hybrid,0,85.659,1.8,19523
14702,toyota, Verso,2013,Manual,30000,Diesel,125,57.5587,2,8995
14704,ford, Galaxy,2017,Manual,35495,Diesel,125,56.5342,2,17999
14705,bmw, X7,2020,Automatic,5000,Diesel,145,33.2817,3,66988
14706,merc, SLK,2012,Automatic,47800,Diesel,145,56.3722,2.1,10499
14707,bmw, Z4,2019,Semi-Auto,2485,Petrol,145,39.1077,2,32449
14709,hyundi, IX20,2012,Manual,32000,Diesel,30,63.7964,1.6,5750
14710,bmw, 7 Series,2018,Semi-Auto,7123,Diesel,145,52.0207,3,42000
14711,hyundi, IX20,2015,Manual,29000,Petrol,125,50.4395,1.4,6795
14712,toyota, Land Cruiser,2014,Automatic,60000,Diesel,540,29.6145,4.5,44990
14713,audi, A8,2015,Automatic,40275,Diesel,200,47.8898,3,17591
14714,toyota, Verso,2017,Manual,6741,Petrol,150,41.5518,1.6,11498
14716,bmw, Z4,2019,Automatic,3644,Petrol,145,38.5395,2,31488
14717,ford, Galaxy,2016,Manual,36209,Diesel,125,56.6906,2,16499
14720,ford, Mustang,2018,Manual,21632,Petrol,145,35.2066,2.3,25000
14721,ford, Mustang,2019,Automatic,800,Petrol,145,22.2566,5,39995
